OID_,Join_Count,TARGET_FID,gridcode,rca_id,uRCA,uRCA_int,Shape_Leng,FID_VB600_smoothed,Id,InPoly_FID,FID_RCA,gridcode_1,Join_Count_1,TARGET_FID_1,Join_Cou_1,TARGET_F_1,Dam_Type,Dam_Condit,Notes,Beaver_cre,Dam_Num,Surveyor,Dam_Cond_1,Beaver_C_1,OBJECTID_1,Shape_Leng_1,Area_m2,Notes_1,Length_m,Width_m,Dam_Num_1,Surveyor_1,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Le_1,Surveyed,Shape_Le_2,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_3,Z,Shape_Length,Shape_Area
2655,,,207,207.000000000000000,207,207,7109.465083940000113,,,,,,0,2655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7109.465083940426666,1594572.615061298478395
2656,,,254,254.000000000000000,254,254,9501.835175620000882,,,,,,0,2656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9501.835175617763525,3225516.502534653991461
2657,,,255,255.000000000000000,255,255,18891.642927400000190,,,,,,0,2657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18891.642927379540197,3614619.323297519236803
2658,,,262,262.000000000000000,262,262,4041.947847890000048,,,,,,0,2658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4041.947847890573030,385874.786247528973036
2659,,,263,263.000000000000000,263,263,7785.062915890000113,,,,,,0,2659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7785.062915891541707,820409.766658043256029
2660,,,264,264.000000000000000,264,264,7225.521615370000291,,,,,,0,2660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7225.521615369356368,2155427.967193731106818
2661,,,265,265.000000000000000,265,265,5119.504746470000100,,,,,,0,2661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5119.504746469082420,515326.555331134411972
2662,,,274,274.000000000000000,274,274,6441.483188989999690,,,,,,0,2662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6441.483188989563132,1428998.328798240283504
2663,,,275,275.000000000000000,275,275,12759.389801900000748,,,,,,0,2663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12759.389801888486545,1892873.886822806438431
2664,,,301,301.000000000000000,301,301,1170.990855909999937,,,,,,0,2664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.990855912986490,62867.931898756120063
2665,,,304,304.000000000000000,304,304,9491.201286460000119,,,,,,0,2665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9491.201286463870929,922602.101784836151637
2666,,,305,305.000000000000000,305,305,15281.302000199999384,,,,,,0,2666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15281.302000188037709,573452.136026515159756
2667,,,340,340.000000000000000,340,340,3020.267826379999860,,,,,,0,2667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3020.267826379524649,215695.925886255688965
2668,,,341,341.000000000000000,341,341,22524.932626800000435,,,,,,0,2668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22524.932626756657555,822984.315554775297642
2669,,,356,356.000000000000000,356,356,1896.420955800000002,,,,,,0,2669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896.420955797344277,106561.011098059461801
2670,,,357,357.000000000000000,357,357,1952.273164219999899,,,,,,0,2670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952.273164217589738,61116.074374776493642
2671,,,358,358.000000000000000,358,358,2582.929464679999910,,,,,,0,2671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582.929464676198222,94623.564263424937963
2672,,,359,359.000000000000000,359,359,3022.793653319999976,,,,,,0,2672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3022.793653320029080,109322.650134484953014
2673,,,393,393.000000000000000,393,393,7218.455307090000133,,,,,,0,2673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7218.455307085655477,276379.660196697223000
2674,,,462,462.000000000000000,462,462,2778.367609360000188,,,,,,0,2674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2778.367609358471782,80321.910860125979525
2675,,,5157,5157.000000000000000,5157,5157,4021.272920110000086,,,,,,0,2675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4021.272920107222035,99904.652918044739636
2676,,,5158,5158.000000000000000,5158,5158,5206.514852620000056,,,,,,0,2676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.514852618470286,88102.805721101569361
2677,,,5162,5162.000000000000000,5162,5162,3164.737034169999788,,,,,,0,2677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3164.737034165350906,96855.602607804044965
2678,,,5165,5165.000000000000000,5165,5165,863.087078263999956,,,,,,0,2678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.087078264303727,21008.971319284020865
2679,,,5166,5166.000000000000000,5166,5166,23220.450909200000751,,,,,,0,2679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23220.450909225459327,496014.354837179766037
2680,,,5168,5168.000000000000000,5168,5168,8335.816130830000475,,,,,,0,2680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8335.816130825349319,279688.874327793950215
2681,,,5171,5171.000000000000000,5171,5171,6065.337100669999927,,,,,,0,2681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6065.337100671295957,90437.580023770555272
2682,,,5172,5172.000000000000000,5172,5172,3758.552094289999786,,,,,,0,2682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3758.552094288467288,146301.417521189170657
2683,,,5175,5175.000000000000000,5175,5175,22704.010244000000966,,,,,,0,2683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22704.010243967310089,455622.272884465986863
2684,,,5176,5176.000000000000000,5176,5176,11403.753934500000469,,,,,,0,2684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11403.753934501366530,283929.562266401248053
2685,1,930,5177,5177.000000000000000,5177,5177,9955.455695770000602,,,,,,2,2685,0,792,Off,active, ,M,10219,RA,Active,M,552,35.235172484800003,88.505603481899996, ,13.000000000000000,11.000000000000000,10219,RA,{ACE486EC-C307-4347-AE41-CCC89E0DE5F4},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,27428.889999999999418,111.000000000000000,AK,190803090502,McManus Creek,S,NM,190803090505,0.000000000000000,0.000000000000000,52389.061079599996447,1,52389.061079599996447, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,694.550812428999961,9955.455695771086539,192399.149125361727783
2686,,,5178,5178.000000000000000,5178,5178,5202.991422480000438,,,,,,0,2686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5202.991422478490676,99095.239782436285168
2687,,,5181,5181.000000000000000,5181,5181,11343.950709999999162,,,,,,0,2687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11343.950709955230195,191629.487198427988915
2688,,,5182,5182.000000000000000,5182,5182,7922.974278910000066,,,,,,0,2688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7922.974278909750865,134559.211147795926081
2689,,,5193,5193.000000000000000,5193,5193,3893.214692160000141,,,,,,0,2689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3893.214692161544008,64227.195588865914033
2690,,,5194,5194.000000000000000,5194,5194,15797.509956500000044,,,,,,0,2690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15797.509956475272702,325278.051464941410813
2691,,,5199,5199.000000000000000,5199,5199,3982.316544820000217,,,,,,0,2691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3982.316544818825150,81203.781137724945438
2692,,,5200,5200.000000000000000,5200,5200,3453.351716380000198,,,,,,0,2692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3453.351716376023433,61923.077805913191696
2693,,,176,176.000000000000000,176,176,6711.630042310000135,,,,,,0,2693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6711.630042307553595,519739.225553808675613
2694,,,186,186.000000000000000,186,186,973.570571069000039,,,,,,0,2694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.570571069319385,12380.578350856243560
2695,,,195,195.000000000000000,195,195,15650.861472000000504,,,,,,0,2695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15650.861472013875755,670855.221819523721933
2696,,,196,196.000000000000000,196,196,4450.943774590000430,,,,,,0,2696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4450.943774591735746,92418.281012208666652
2697,,,250,250.000000000000000,250,250,19522.788739799998439,,,,,,0,2697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19522.788739762643672,639858.693544086301699
2698,,,251,251.000000000000000,251,251,9042.537374510000518,,,,,,0,2698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9042.537374506759079,347680.574975082068704
2699,,,312,312.000000000000000,312,312,3807.810632979999809,,,,,,0,2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3807.810632977656041,117555.781058482549270
2700,,,313,313.000000000000000,313,313,12369.441248099999939,,,,,,0,2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12369.441248099539735,410710.231965492013842
2701,,,322,322.000000000000000,322,322,1315.607489309999892,,,,,,0,2701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.607489307691367,50579.059890402641031
2702,,,323,323.000000000000000,323,323,8779.864544879999812,,,,,,0,2702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8779.864544881878828,240959.619618352589896
2703,,,326,326.000000000000000,326,326,5274.360598870000103,,,,,,0,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5274.360598866064720,95961.109039831775590
2704,,,327,327.000000000000000,327,327,4753.229950820000340,,,,,,0,2704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4753.229950824590560,93987.927797590906266
2705,,,395,395.000000000000000,395,395,4324.261187299999619,,,,,,0,2705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.261187299742232,92741.221002561214846
2706,,,396,396.000000000000000,396,396,7212.778523230000246,,,,,,0,2706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7212.778523233663691,224050.571036249573808
2707,,,412,412.000000000000000,412,412,6449.175680870000178,,,,,,0,2707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6449.175680874524005,142718.848374474706361
2708,,,428,428.000000000000000,428,428,17446.851280399998359,,,,,,0,2708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17446.851280449678598,520021.154616218700539
2709,,,429,429.000000000000000,429,429,7534.039616050000404,,,,,,0,2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7534.039616049131837,424953.527817694004625
2710,,,434,434.000000000000000,434,434,11850.963594999999259,,,,,,0,2710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11850.963595046772753,845652.915461625321768
2711,,,5063,5063.000000000000000,5063,5063,3347.116118869999809,,,,,,0,2711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3347.116118872790139,91951.044947314352612
2712,,,5064,5064.000000000000000,5064,5064,2732.704734819999885,,,,,,0,2712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732.704734818632005,65888.921344212620170
2713,,,5073,5073.000000000000000,5073,5073,4398.874785619999784,,,,,,0,2713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4398.874785621659612,122445.354371011562762
2714,,,5074,5074.000000000000000,5074,5074,7725.287538630000199,,,,,,0,2714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7725.287538634765042,242288.390097287920071
2715,,,5082,5082.000000000000000,5082,5082,3282.065739130000111,,,,,,0,2715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3282.065739131883674,56227.071592461397813
2716,,,5099,5099.000000000000000,5099,5099,8155.462807609999800,,,,,,0,2716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8155.462807608116236,181910.373381681623869
2717,1,106,5100,5100.000000000000000,5100,5100,5564.701914989999750,,,,,,2,2717,1,77,side,active, ,Y,106,EB, , ,780,27.883194460999999,33.000000000000000, ,11.000000000000000,5.000000000000000,106,EB,{8B509C96-D8E0-4F3E-9A9B-68BF11618D68},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,21962.319999999999709,88.879999999999995,AK,190803090501,Smith Creek,S,NM,190803090505,0.000000000000000,0.000000000000000,66511.321943999995710,1,66511.321943999995710,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,538.102238976999956,5564.701914988608223,217605.799483474809676
2718,,,5115,5115.000000000000000,5115,5115,9867.387295849999646,,,,,,0,2718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9867.387295852666284,199205.500965104758507
2719,,,5116,5116.000000000000000,5116,5116,8700.526285980000466,,,,,,0,2719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8700.526285984309652,242697.078113727824530
2720,,,5129,5129.000000000000000,5129,5129,11656.399118799999997,,,,,,0,2720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11656.399118790141074,246112.160248249885626
2721,,,5130,5130.000000000000000,5130,5130,6044.204401519999919,,,,,,0,2721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6044.204401517790757,139529.257488531438867
2722,,,5139,5139.000000000000000,5139,5139,15334.990364699999191,,,,,,0,2722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15334.990364714141833,309888.404342386347707
2723,,,5151,5151.000000000000000,5151,5151,7436.078474390000338,,,,,,0,2723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7436.078474390020347,145400.274269112938782
2724,,,5152,5152.000000000000000,5152,5152,7530.931009670000094,,,,,,0,2724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7530.931009666030150,283013.133881405112334
2725,,,5159,5159.000000000000000,5159,5159,8705.156272599999284,,,,,,0,2725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8705.156272601576347,144928.149743190006120
2726,,,5160,5160.000000000000000,5160,5160,1269.203731520000019,,,,,,0,2726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269.203731523893794,38435.577609531705093
2727,,,5161,5161.000000000000000,5161,5161,6783.640030769999612,,,,,,0,2727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6783.640030767643111,104785.051323197520105
2728,,,5167,5167.000000000000000,5167,5167,10389.083359500000370,,,,,,0,2728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10389.083359513108007,211374.248883961699903
2729,,,131,131.000000000000000,131,131,9698.977228050000122,,,,,,0,2729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9698.977228052401188,316232.083279891230632
2730,,,132,132.000000000000000,132,132,7374.691080900000088,,,,,,0,2730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7374.691080899061490,348884.634835298056714
2731,,,172,172.000000000000000,172,172,4074.612895879999996,,,,,,0,2731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4074.612895879586631,142123.231963404949056
2732,,,174,174.000000000000000,174,174,17026.126699299999018,,,,,,0,2732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17026.126699340122286,731795.564138989313506
2733,,,238,238.000000000000000,238,238,11533.912913800000752,,,,,,0,2733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11533.912913768032013,371064.651922698423732
2734,,,239,239.000000000000000,239,239,1891.873189449999927,,,,,,0,2734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891.873189447139794,34068.426739458824159
2735,,,266,266.000000000000000,266,266,16513.763764399998763,,,,,,0,2735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16513.763764400209766,1206415.846425178926438
2736,,,267,267.000000000000000,267,267,12019.686651100000745,,,,,,0,2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12019.686651085205085,4490409.764157423749566
2737,,,280,280.000000000000000,280,280,3340.401763339999889,,,,,,0,2737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3340.401763338335513,381682.723606231098529
2738,,,281,281.000000000000000,281,281,8024.275418999999602,,,,,,0,2738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8024.275419003046409,2377178.901779300067574
2739,,,286,286.000000000000000,286,286,3872.616371199999776,,,,,,0,2739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3872.616371203009294,116457.465933572297217
2740,,,287,287.000000000000000,287,287,5373.245413550000194,,,,,,0,2740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5373.245413547325370,204698.044523850083351
2741,,,288,288.000000000000000,288,288,10350.403135599999587,,,,,,0,2741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10350.403135570148152,383456.367962783959229
2742,,,289,289.000000000000000,289,289,10163.984223400000701,,,,,,0,2742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10163.984223381732590,574430.948787729721516
2743,,,294,294.000000000000000,294,294,361.798670895999976,,,,,,0,2743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.798670896336546,8200.401270946073055
2744,,,295,295.000000000000000,295,295,1926.717133800000056,,,,,,0,2744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926.717133795274322,141647.523496740730479
2745,,,342,342.000000000000000,342,342,7080.809242080000331,,,,,,0,2745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7080.809242075529255,1890926.878565792925656
2746,,,343,343.000000000000000,343,343,6816.227067480000187,,,,,,0,2746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6816.227067476846969,791960.196230600122362
2747,1,901,344,344.000000000000000,344,344,16728.729644800001552,,,,,,2,2747,0,768,Main,active, ,M,5479,RA,Active,M,527,79.292695811499996,366.065733412999975, ,28.000000000000000,12.000000000000000,5479,RA,{93B8821A-C349-4AD1-ACFA-99AA96188678},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,11770.479999999999563,47.630000000000003,AK,190803070107,Cottonwood Creek,S,NM,190803070108,0.000000000000000,0.000000000000000,33291.425681599997915,1,33291.423954999998386, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,16728.729644823066337,1544086.044091118266806
2748,,,402,402.000000000000000,402,402,3947.536055319999832,,,,,,0,2748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3947.536055320744254,113186.370372163830325
2749,1,890,392,392.000000000000000,392,392,31734.304186299999856,,,,,,5,2749,0,757,Main,active, ,Y,5469,RA,Active,Y,516,284.650705190999986,1039.257438529999945, ,68.000000000000000,20.000000000000000,5469,RA,{C1C46027-2D05-432A-8519-36DECF756CB9},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,13236.190000000000509,53.570000000000000,AK,190803070110,Keystone Creek,M,NM,190803070111,0.000000000000000,0.000000000000000,43371.175121599997510,1,43371.175893899999210, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,31734.304186303317692,1182684.127160332165658
2750,,,463,463.000000000000000,463,463,9920.354698260000077,,,,,,0,2750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9920.354698258846838,225494.316424212709535
2751,,,560,560.000000000000000,560,560,3992.660114589999921,,,,,,0,2751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3992.660114586434247,91460.581162669230253
2752,,,561,561.000000000000000,561,561,2899.012140069999987,,,,,,0,2752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2899.012140072686179,33415.361736317798204
2753,,,568,568.000000000000000,568,568,5684.645430960000340,,,,,,0,2753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5684.645430959921214,120813.324604257417377
2754,,,569,569.000000000000000,569,569,853.637599683999952,,,,,,0,2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.637599683912754,24207.034625052016054
