OID_,uRCA,uRCA_Area_km2,Fire_Event_ID,Fire_Event_Area_in_uRCA_km2,Fire_Event_Area_Percent_of_uRCA,Fire_Event_Ignition_Date,BS1_AreaKm2,BS2_AreaKm2,BS3_AreaKm2,BS4_AreaKm2,BS_sum_AreaKm2,DNBR_MEAN,RDNBR_MEAN
26,101,9.250040599706816,0.000000000000000,6.744146067610250,72.909380272565656,20110526.000000000000000,0.582300000000000,0.693900000000000,1.283400000000000,3.557700000000000,6.117300000000000,528.729947722180782,757.750410754294307
27,102,6.089606384433167,0.000000000000000,6.072484544673180,99.718877275906436,20110526.000000000000000,0.956700000000000,1.156500000000000,1.224900000000000,2.633400000000000,5.971499900000000,417.532027128862069,611.300828937453048
28,103,3.182136454582129,0.000000000000000,1.593498216378910,50.076745238516686,20110526.000000000000000,0.234000000000000,0.233100000000000,0.330300000000000,0.571500000000000,1.368899900000000,414.232622161046038,620.864418444597391
29,104,2.689435883700904,0.000000000000000,2.643151728120960,98.278873312964549,20110526.000000000000000,0.215100000000000,0.310500000000000,0.506700000000000,1.332900000000000,2.365200000000000,491.365694551036086,717.443975441289354
30,111,2.755471847699300,0.000000000000000,2.755474758081320,99.999999940792605,20110526.000000000000000,0.243000000000000,0.202500000000000,0.422100000000000,1.782900000000000,2.650500100000000,574.779136935100269,841.540604825008359
31,112,1.370563397332823,0.000000000000000,1.370557301939430,99.999998333745523,20110526.000000000000000,0.222300000000000,0.120600000000000,0.294300000000000,0.728100000000000,1.365300100000000,456.329801324503251,651.427152317880768
32,115,1.454129974630039,0.000000000000000,0.006889942162667,0.473820007183886,20110526.000000000000000,0.005400000000000,0.002700000000000,0.000000000000000,0.000000000000000,0.008100000000000,126.500000000000000,203.750000000000000
33,117,9.949034841360415,0.000000000000000,3.966912359551210,39.872342532073993,20110526.000000000000000,0.675000000000000,0.684000000000000,0.704700000000000,2.038500000000000,4.102200000000000,473.045131729667730,677.141351660939222
34,118,3.988519308788185,0.000000000000000,2.085194199984033,52.279894065223850,20150617.000000000000000,0.104400000000000,0.248400000000000,0.513900000000000,1.160100000000000,2.026799900000000,599.904295051353870,901.053688141923317
35,123,4.861507462677628,0.000000000000000,3.842537679252500,79.040708051698900,20110526.000000000000000,0.665100000000000,0.704700000000000,0.909900000000000,1.657800000000000,3.937500000000000,407.352073085031634,595.858280627781596
36,124,1.988542753062234,0.000000000000000,1.532929462823490,77.087929721516090,20110526.000000000000000,0.294300000000000,0.259200000000000,0.403200000000000,0.552600000000000,1.509300000000000,367.551425030978862,541.845105328376803
37,129,12.105617970561811,0.000000000000000,12.105615118104902,99.999999778675402,20110526.000000000000000,0.612000000000000,1.302300000000000,2.724300000000000,7.262099999999998,11.900699599999999,537.447903286739688,785.148998866641591
38,130,14.142286555378115,0.000000000000000,13.969843894785599,98.780526488508414,20110526.000000000000000,1.396800000000000,1.505700000000000,1.760400000000000,8.766900000000000,13.429800000000000,551.070126039152569,790.702131938857519
39,133,1.782921304120274,0.000000000000000,1.782888405571890,99.999999934514108,20110526.000000000000000,0.189900000000000,0.541800000000000,0.556200000000000,0.487800000000000,1.775700000000000,342.389769820971935,510.096163682864528
40,134,1.953110691847386,0.000000000000000,1.953118986495800,100.000000650951563,20110526.000000000000000,0.216900000000000,0.261900000000000,0.505800000000000,0.963900000000000,1.948500000000000,470.159667743424052,691.164282418089556
41,137,4.213860202744177,0.000000000000000,0.565051085751622,13.409337424883725,20110526.000000000000000,0.129600000000000,0.201600000000000,0.200700000000000,0.072000000000000,0.603900000000000,245.749590834697187,358.816693944353460
42,138,3.724581569818772,0.000000000000000,1.548229105110040,41.567837389483252,20110526.000000000000000,0.389700000000000,0.464400000000000,0.338400000000000,0.392400000000000,1.584900000000000,294.556707317073176,435.446951219512187
