,X.1,uRCA,Dams_Per_Basin,Burned_n,Pond_Area_m2_mean,Main_n,Side_n,Off_n,Burned_numerical,Time_Since_Burn_min,Z_mean,alnus_PCT_MEAN,betshr_PCT_MEAN,bettre_PCT_MEAN,dectre_PCT_MEAN,dryas_PCT_MEAN,empnig_PCT_MEAN,erivag_PCT_MEAN,picgla_PCT_MEAN,picmar_PCT_MEAN,rhoshr_PCT_MEAN,salshr_PCT_MEAN,sphagn_PCT_MEAN,vaculi_PCT_MEAN,vacvit_PCT_MEAN,uRCA_Area_km2,Fire_Event_ID,Fire_Event_Area_in_uRCA_km2,Fire_Event_Area_Percent_of_uRCA,Fire_Event_Ignition_Date,BS1_AreaKm2,BS2_AreaKm2,BS3_AreaKm2,BS4_AreaKm2,BS_sum_AreaKm2,DNBR_MEAN,RDNBR_MEAN,uRCA_int,SOLAR_COUNT,SOLAR_MIN,SOLAR_MAX,SOLAR_RANGE,SOLAR_MEAN,SOLAR_STD,SOLAR_SUM,tmLichenLight_2015_MEAN,BroadleafTree_2015_MEAN,ConiferTree_2015_MEAN,DeciduousShrub_2015_MEAN,EvergreenShrub_2015_MEAN,Forb_2015_MEAN,ALD_1950_MEAN,ALD_1951_MEAN,ALD_1952_MEAN,ALD_1953_MEAN,ALD_1954_MEAN,ALD_1955_MEAN,ALD_1956_MEAN,ALD_1957_MEAN,ALD_1958_MEAN,ALD_1959_MEAN,ALD_1960_MEAN,ALD_1961_MEAN,ALD_1962_MEAN,ALD_1963_MEAN,ALD_1964_MEAN,ALD_1965_MEAN,ALD_1966_MEAN,ALD_1967_MEAN,ALD_1968_MEAN,ALD_1969_MEAN,ALD_1970_MEAN,ALD_1971_MEAN,ALD_1972_MEAN,ALD_1973_MEAN,ALD_1974_MEAN,ALD_1975_MEAN,ALD_1976_MEAN,ALD_1977_MEAN,ALD_1978_MEAN,ALD_1979_MEAN,ALD_1980_MEAN,ALD_1981_MEAN,ALD_1982_MEAN,ALD_1983_MEAN,ALD_1984_MEAN,ALD_1985_MEAN,ALD_1986_MEAN,ALD_1987_MEAN,ALD_1988_MEAN,ALD_1989_MEAN,ALD_1990_MEAN,ALD_1991_MEAN,ALD_1992_MEAN,ALD_1993_MEAN,ALD_1994_MEAN,ALD_1995_MEAN,ALD_1996_MEAN,ALD_1997_MEAN,ALD_1998_MEAN,ALD_1999_MEAN,ALD_2000_MEAN,ALD_2001_MEAN,ALD_2002_MEAN,ALD_2003_MEAN,ALD_2004_MEAN,ALD_2005_MEAN,ALD_2006_MEAN,ALD_2007_MEAN,ALD_2008_MEAN,ALD_2009_MEAN,ALD_2010_MEAN,ALD_2011_MEAN,ALD_2012_MEAN,ALD_2013_MEAN,ALD_2014_MEAN,ALD_2015_MEAN,X,LENGTH_M_sum,AREA_SQKM_mean,OUT_DIST_min,GRADIENT_mean,MNANPRC_M_mean,MEANANNCMS_mean,WIDTH_M_mean,DEPTH_M_mean,MAX_GRAD_D_max,LAKE_max,STRM_ORDER_max,AZIMTH_DEG_mean,SINUOSITY_mean,VAL_WIDTH_mean,FP_WIDTH_mean,DROPMAX_max,Fish_min,Basin_ID_min,VWI_Floor_mean,ValCnstrnt_mean,FlowVel_mean,BFQ_mean,StrmPow_mean,BeavHab_min,FISH_RESID_min,GEP_Cum_mean,GEP_mean,IP_CHIN2_mean,ELEV_M_mean,Shape_Area.x,Area_km2_RCA,Shape_Area.y,Area_km2_VB,Graminoid_2015_MEAN,dams_per_km2,dams_per_km_linear,mean_pond_area_m2perkm2,percent_main_ponds,percent_side_ponds,percent_off_ponds,Burned_basin,percent_severe_burn,percent_moderate_burn,percent_mild_burn,percent_no_burn,percent_woody_cover,decidous_conifer_ratio
47,47,2379,4,4,1314.406,4,4,4,0,NA,422.624,12.96760911,12.24293165,11.30387044,16.00329399,0.386769146,2.486412298,0.1715619,9.60856437,5.038978864,7.40845457,28.04529234,1.51990118,11.76173483,1.476530332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2379,438,477021.9688,681675.625,204654,596010.8776,32679.11366,261052764.4,1.595132743,8.019911504,17.88716814,36.44911504,8.774336283,1.207964602,0.56782678,0.597810572,0.677697285,0.836017377,0.706493226,0.70960247,0.672378421,0.570255031,0.578272919,0.742599212,0.736295589,0.696618202,0.681308652,0.586440787,0.562504011,0.591864029,0.592957639,0.751989914,0.628816107,0.61312882,0.715924974,0.774132207,0.774132829,0.810569206,0.780581986,0.89414797,0.85328408,0.995147973,0.995395327,0.968222975,0.97812475,0.910331897,0.909668359,0.833764763,0.793823887,0.7370393,0.737828567,0.732326146,0.880209517,0.905295805,0.995387734,0.995506279,0.728839615,0.750501704,0.783296726,0.817429817,0.7854286,0.849116632,0.93702198,0.819087298,0.654285526,0.673582846,0.66584136,0.604506738,0.668674567,0.879242507,0.836432488,0.927899092,0.788250353,0.723881589,0.777518727,0.781012144,0.751888368,0.745665911,0.94883844,0.675533013,2465,3501.493,12.474,102.342,0.031,0.503,0.077,1.08,0.067,0.059,0,3,103.63,1.015,58.836,54.599,0,1,5050602,53.79,50.273,0.886,0.063,19.699,0,1,0.308,0.235,0.182,425.858,5387965.304,5.387965304,365386.4906,0.365386491,1.258849558,10.94731224,0.00114237,3597,100,100,100,0,NA,NA,NA,NA,90.96898161,5.210528288
48,48,2382,2,2,409.566,2,2,2,1,4,313.616,5.416967509,12.27587244,5.117027677,5.470216606,0.185920578,3.316787004,10.59536703,2.480445247,6.844464501,11.08122744,23.22472924,6.518953069,11.99849579,3.573405535,0.372485114,0,0.37248514,99.99999883,20130619,0.2214,0.1197,0.0315,0.0153,0.3879,223.2135678,328.6231156,2382,402,498935.0625,662727.4375,163792,574875.7904,28182.11534,231100067.8,0.482014388,15.14148681,15.92565947,32.53717026,5.378896882,2.158273381,0.573318732,0.646963648,0.789709891,0.964468007,0.842902086,0.806009522,0.722429228,0.706201879,0.632926204,0.820453623,0.788383966,0.785993839,0.79470073,0.699165262,0.692767937,0.708153049,0.707955463,0.838047793,0.659919899,0.649763993,0.835666891,0.915021977,0.910238505,0.906685932,0.909934994,1.020459866,1.060235965,1.169359102,1.169359102,1.147841711,1.212018316,1.205889553,1.11386407,1.091816859,0.915345765,0.881472061,0.881566671,0.81620003,1.072021742,1.081364038,1.208954555,1.104074504,0.855781297,0.864530443,0.894382315,0.948924655,0.939154405,0.968520573,1.092800799,0.952771552,0.742939965,0.800817113,0.814815832,0.814815832,0.73994029,0.995889813,0.979345713,1.082290167,0.947854813,0.91481069,0.897733384,0.905289956,0.900073799,0.850385353,1.119389899,0.927382059,2468,2973.711,6.128,183.635,0.029,0.476,0.033,0.704,0.052,0.06,0,2,39.725,1.019,83.802,47.397,2.7,1,5060503,120.119,67.431,0.719,0.026,163.148,0,1,0.307,0.252,0.148,333.646,9001723.431,9.001723431,332431.9522,0.332431952,2.60911271,6.016268853,0.00067256,1232,100,100,100,1,4.602445673,9.475623444,36.00736909,66.60009621,67.35800241,6.223448187
49,49,2386,4,4,563.432,4,4,4,1,4,293.874,4.2776,15.6728,1.828,3.0816,0.486,1.592,10.8016,0.696,4.2672,12.0604,26.768,3.9416,12.89,3.0116,0.269141589,0,0.269141594,100.0000023,20130619,0.0486,0.1701,0.0351,0.0171,0.2709,455.3712375,492.3110368,2386,299,543196.9375,686966.25,143769,594260.8926,22091.91458,177684006.9,0.185185185,8.026936027,10.03703704,29.17171717,2.747474747,3.090909091,0.614597812,0.735817505,0.919041636,1.066065806,0.934313719,0.914534727,0.798000936,0.677459113,0.715284643,0.859903257,0.8936135,0.967164307,0.967695013,0.754787298,0.753860144,0.764057649,0.752934081,0.930562512,0.719299453,0.733362427,0.938382512,0.974388916,0.946782709,1.025498787,1.026549606,1.128243836,1.154103135,1.252714071,1.252714071,1.249381607,1.264972154,1.206141471,1.200834124,1.138742627,1.021600912,1.021861845,1.021868318,0.963443391,1.201585351,1.201839582,1.339972268,0.956790777,0.970410947,0.986606332,1.001133725,1.073194199,1.028039399,1.084930251,1.260214439,1.035321539,0.935525512,0.939143742,0.934061194,0.934061194,0.868555092,1.184262711,1.068610408,1.204149431,1.074552489,1.071886398,0.971636784,1.008061853,1.014664326,1.086467625,1.20653483,0.909683674,2472,1864.533,29.792,181.948,0.011,0.474,0.179,1.65,0.085,0.038,0,3,88.133,1.042,151.522,81.346,2.7,1,5060503,91.994,49.446,0.626,0.088,102.322,1,1,0.291,0.203,0.401,291.668,2237222.603,2.237222603,249169.403,0.249169403,13.42087542,16.05333541,0.002145309,2261,100,100,100,1,6.862800888,14.08680182,68.26680883,19.50480252,66.3996,12.37838491
50,50,2391,5,5,1194.832,5,5,5,1,4,330.925,4.761275272,9.840202177,4.08125972,5.650855365,1.533048212,1.208009331,8.587869362,2.721228616,3.781881804,9.966951788,23.05443235,3.073872473,8.810653188,1.968895801,0.244835576,0,0.244835592,99.99999926,20130619,0.0261,0.0837,0.045,0.0891,0.2439,-29.99277978,-33.93862816,2391,270,511318.2188,658694.125,147376,592649.5508,22074.49307,160015378.7,0.417857143,6.778571429,10.05357143,28.175,3.157142857,4.610714286,0.573574997,0.641831357,0.803469752,0.949582455,0.828809876,0.794835183,0.718016326,0.701802478,0.623783127,0.808042585,0.782965999,0.776984967,0.781360782,0.693472055,0.693472055,0.701192471,0.701265264,0.84047481,0.726771082,0.650084394,0.835814943,0.912530378,0.912864605,0.889401905,0.898581159,1.011074382,1.056922608,1.161018476,1.161018476,1.133973104,1.215957304,1.179342299,1.112035709,1.059598021,0.90424949,0.871846527,0.871940041,0.836658486,1.059450668,1.066540381,1.207566566,1.085403708,0.849327775,0.85459163,0.902599927,0.970362268,0.926026794,0.960021733,1.087825037,0.943356034,0.808497513,0.82787107,0.810323098,0.810323098,0.732208353,1.016273379,0.950637731,1.059462111,0.936599672,0.89876176,0.880686079,0.896501184,0.886599918,0.840244385,1.096505766,0.955077226,2477,2025.305,16.247,184.854,0.013,0.483,0.097,1.214,0.071,0.038,0,3,79.759,1.046,107.369,60.914,2.7,1,5060503,88.891,50.423,0.596,0.051,104.392,1,1,0.294,0.184,0.307,326.942,2915878.87,2.91587887,256965.3866,0.256965387,11.03928571,19.45787355,0.002468764,4650,100,100,100,1,34.67393067,17.5120862,32.57248033,10.15700999,57.05093313,7.772868588
51,51,2417,2,2,1781.933,2,2,2,1,31,454.639,9.991799077,13.04425081,4.674184179,6.615581753,0.231846916,4.363061678,1.15786776,7.305142662,9.482487613,8.689902614,22.79548949,2.903810012,10.91662395,2.323594738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2417,629,507453.5313,680249.4375,172796,610110.6915,27941.36471,383759625,1.386949924,4.587253414,23.41881639,32.784522,4.426403642,0.535660091,0.586482103,0.607961659,0.691106222,0.844139549,0.712618354,0.734562154,0.730678567,0.635122701,0.57772046,0.773717773,0.773045032,0.690653854,0.678701262,0.611890067,0.59018385,0.611941304,0.612111889,0.761838246,0.633791367,0.61090985,0.723909008,0.782732119,0.782788219,0.807490293,0.795987364,0.871275143,0.835629398,0.97907209,0.979109557,0.9738647,1.017412093,0.912770518,0.883229942,0.810284911,0.759827791,0.715925176,0.716985075,0.709442412,0.895945938,0.903107591,0.98554378,0.985775698,0.739055046,0.753278649,0.775009944,0.818965868,0.783883353,0.843882102,0.918402589,0.817861533,0.765938774,0.667324888,0.65621537,0.65166353,0.674406397,0.890003639,0.838636422,0.919166573,0.772431175,0.691134183,0.799795371,0.797668947,0.753212893,0.753309226,0.943228837,0.692949292,2503,4705.325,8.038,103.263,0.031,0.501,0.048,0.83,0.057,0.058,1,3,135.493,1.015,35.592,34.546,0,1,5050602,44.999,43.67,0.791,0.038,11.049,0,1,0.312,0.284,0.15,460.946,10216292.43,10.21629243,585118.9522,0.585118952,1.566009105,3.418108391,0.00042505,3045,100,100,100,0,NA,NA,NA,NA,78.20997779,3.658786053
52,52,2421,4,4,1366.493,4,4,4,0,NA,554.281,9.098465103,15.55140458,2.751230814,6.4286128,0.725456125,5.636837533,0.358818419,7.631914277,11.87923545,8.711844773,23.67709238,2.372140168,11.32841008,2.733275413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2421,473,477031.8125,690913.375,213882,614197.5915,26752.41283,290515460.8,0.578838174,3.437759336,20.21576763,28.72406639,2.143153527,1.097510373,0.579627651,0.589240788,0.649288413,0.786570176,0.660491048,0.685729921,0.685729921,0.60728428,0.565634401,0.730019739,0.731348232,0.659058749,0.650308378,0.602829934,0.590425008,0.582243307,0.582258406,0.721407771,0.604467518,0.585737587,0.67659929,0.726900437,0.726902691,0.758899265,0.758899265,0.815394688,0.792922785,0.924180038,0.924180038,0.9181232,1.011264295,0.999130361,0.803847238,0.719450768,0.703302794,0.676539689,0.661533912,0.651860803,0.833760888,0.838795938,0.981701451,0.982180278,0.707019762,0.719578434,0.728044246,0.779852258,0.731756657,0.790359065,0.868147379,0.748936456,0.607612787,0.635093126,0.636245897,0.636245897,0.623943539,0.818142779,0.761918331,0.843203917,0.706387754,0.70163769,0.739941405,0.739950722,0.685246885,0.685519824,0.873287501,0.664537284,2507,2659.213,15.684,215.761,0.017,0.509,0.099,1.225,0.072,0.045,0,3,212.982,1.029,124.652,65.182,2.7,1,5060502,102.54,53.531,0.703,0.062,143.053,1,1,0.205,0.208,0.295,555.745,5243699.609,5.243699609,345381.9578,0.345381958,3.284232365,11.58138087,0.001504204,3956,100,100,100,0,NA,NA,NA,NA,81.91775268,3.198509767
53,53,2449,3,3,2188.031,3,3,3,0,NA,435.528,5.299041659,7.486016038,1.674555056,3.234109134,0.459417172,3.288089184,1.724623509,15.42851555,7.01779777,6.86974379,16.39135537,2.465675729,6.238998631,2.434578525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2449,834,579545.8125,616990.625,37445,601426.3052,6466.522085,501589538.6,3.795209581,4.165269461,25.88622754,17.16886228,8.221556886,0.971257485,0.560106086,0.572435511,0.688906903,0.847052323,0.784855073,0.706768148,0.655815249,0.539814306,0.579084758,0.741127968,0.739047623,0.738859157,0.662182017,0.634319818,0.557890672,0.604000393,0.600756083,0.721523589,0.721523589,0.627880265,0.733542176,0.802593378,0.790522579,0.830619158,0.723775055,0.87387181,0.859215404,0.954155708,0.90463029,1.011773883,0.997348083,0.956589006,0.956876708,0.911315251,0.892139644,0.783078772,0.783436133,0.731517099,0.953646819,0.966099445,1.047358496,1.047849251,0.883357883,0.886900779,0.897773686,0.919814112,0.870250634,0.940798014,0.953120863,0.873301912,0.76854893,0.699636547,0.660996708,0.596714295,0.643769936,0.910888858,0.926123022,0.961734039,0.96197155,0.686635304,0.781135485,0.754088555,0.786371088,0.751524971,0.995727768,0.995728203,2536,1344.178,2.285,156.956,0.005,0.384,0.009,0.367,0.036,0.029,0,2,250.686,1.03,16.932,26.843,0,1,5050406,46.373,73.753,0.203,0.003,0.191,1,1,0.236,0.047,0.15,436.277,1177270.688,1.177270688,511865.2745,0.511865275,5.930538922,5.860917216,0.002231847,4275,100,100,100,0,NA,NA,NA,NA,59.53628007,1.652385682
54,54,2467,1,1,1522.37,1,1,1,0,NA,422.114,10.29171598,9.037869822,3.550887574,3.530177515,0.417751479,4.463905325,0.956213018,15.11715976,7.856804734,7.330769231,19.61360947,1.437278107,9.062721893,1.978106509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2467,239,532555.8125,621556.6875,89001,600344.2605,13241.88989,143482278.3,3.550607287,2.376518219,29.11740891,24.15384615,6.222672065,1.67611336,0.576064824,0.583234417,0.645626472,0.789534708,0.679656304,0.706994531,0.615870235,0.517439719,0.554300684,0.712504272,0.712504272,0.644309219,0.635177999,0.572910978,0.539950881,0.56885446,0.569002308,0.69815308,0.58703816,0.580594158,0.668069819,0.738456116,0.738456116,0.768085646,0.757079851,0.807382269,0.813408611,0.933821419,0.828131828,0.920440869,0.920440869,0.970503968,0.970620217,0.823600781,0.759212962,0.712347283,0.713153398,0.680126462,0.859558714,0.859558714,1.008699893,1.009110882,0.690362165,0.724981016,0.758798667,0.788586338,0.75158707,0.814084397,0.88526808,0.757525019,0.595727812,0.635504602,0.640375809,0.536368629,0.64077962,0.848930318,0.785944381,0.854170218,0.695231534,0.567220609,0.735017164,0.709126802,0.689005986,0.689005986,0.869101362,0.856749628,2554,1068.614,47.676,107.29,0.014,0.505,0.319,2.2,0.1,0.059,0,4,233.951,1.042,108.243,141.559,0,1,5050602,49.273,64.44,0.764,0.168,28.131,1,1,0.345,0.128,0.453,424.925,1483796.427,1.483796427,168653.7583,0.168653758,1.097165992,5.929307534,0.000935792,9027,100,100,100,0,NA,NA,NA,NA,74.53076923,2.244140524
55,55,2511,3,3,904.533,3,3,3,0,NA,606.694,6.135231954,17.08794555,0.928712162,3.048898442,1.501164249,6.386530539,0.948593946,5.441339781,14.28138993,10.02615081,22.38061974,4.483431847,11.29321154,2.734193086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2511,573,481430.2188,684171.9375,202742,621559.3777,25819.34974,356153523.4,1.485815603,0.187943262,19.59397163,34.45390071,3.267730496,0.437943262,0.551689571,0.581427164,0.606941716,0.734586139,0.614201337,0.651858877,0.651858877,0.570576188,0.532447644,0.67826768,0.68022903,0.636623711,0.627625312,0.553890235,0.553890235,0.549473268,0.54947407,0.70778503,0.579507608,0.550765909,0.63452725,0.67059942,0.670623779,0.702947222,0.702947222,0.764116387,0.736530324,0.850882728,0.850882728,0.864635057,0.969802797,0.808546832,0.770557687,0.740930015,0.671570833,0.610544599,0.616954122,0.628099711,0.758809053,0.768044673,0.913308775,0.913583362,0.687595341,0.676759966,0.680108372,0.747197023,0.668221672,0.746036774,0.811855657,0.700408852,0.69062172,0.603358153,0.590462789,0.590462789,0.599235247,0.797892715,0.716615508,0.789644474,0.645683382,0.607540886,0.699027744,0.699037523,0.642410314,0.642798725,0.804015983,0.63683709,2601,3900.081,5.596,218.164,0.023,0.512,0.033,0.696,0.052,0.045,0,3,233.788,1.009,97.15,44.996,2.7,1,5060502,139.748,64.544,0.64,0.024,115.333,0,1,0.192,0.177,0.174,616.485,10973658.1,10.9736581,557944.1034,0.557944103,3.046099291,5.376882705,0.000769215,1621,100,100,100,0,NA,NA,NA,NA,77.54845065,2.931932941
56,56,2516,1,1,694.622,1,1,1,0,NA,450.412,11.53672942,8.162790698,1.606866002,2.183462532,0.874492433,3.46216316,0.049464747,17.25396825,7.07604282,6.188999631,21.4440753,0.701365818,7.471391657,1.92432632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2516,418,481502.0313,644130.0625,162628,607469.37,20066.26264,253922196.7,2.912322275,2.516587678,31.22511848,26.29146919,6.130331754,1.665876777,0.571649958,0.572901226,0.634922478,0.77802782,0.672486978,0.700024937,0.589814152,0.514803201,0.549031524,0.704587086,0.704587086,0.634658328,0.623300745,0.564623541,0.530670074,0.560291109,0.561775011,0.688902855,0.592374109,0.573540892,0.657918117,0.726800818,0.726800818,0.754619279,0.737770398,0.787646403,0.812109868,0.928299475,0.815360738,0.912942289,0.912942289,0.902768027,0.902778424,0.818805783,0.765765752,0.713567522,0.714373711,0.670757198,0.852743409,0.852743409,0.989904177,0.99015737,0.678093003,0.719513756,0.75274858,0.784763261,0.740921459,0.808590002,0.871432614,0.744366787,0.589656577,0.630917998,0.633332214,0.514942223,0.638557639,0.840873017,0.776847589,0.842012258,0.704769539,0.56396545,0.725890875,0.690368237,0.679506097,0.679506097,0.857110523,0.857110523,2606,1777.67,33.166,108.759,0.018,0.515,0.226,1.851,0.09,0.059,0,3,228.038,1.04,124.04,140.026,0,1,5050602,67.019,75.571,0.817,0.137,28.784,1,1,0.366,0.147,0.364,453.673,1180006.358,1.180006358,271035.0999,0.2710351,0.898104265,3.689559028,0.000562534,2563,100,100,100,0,NA,NA,NA,NA,74.55186416,2.064193597
57,57,2524,1,1,1336.423,1,1,1,0,NA,279.684,5.740162211,11.29618504,3.719435266,5.271252628,0.066085912,1.069690598,5.818263743,8.359867828,8.517873235,7.465304896,16.22439171,3.732952839,9.98227696,3.643736858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2524,422,425979.125,610988.3125,185009,587245.3385,28774.17494,247817532.8,0.805225653,6.448931116,25.4584323,22.3064133,4.508313539,1.997624703,0.606644031,0.666654252,0.750405304,0.932610612,0.808721107,0.718663244,0.666081151,0.580203803,0.657863044,0.813949951,0.775769199,0.762297182,0.762297182,0.610582776,0.580985415,0.608032669,0.624822649,0.807755191,0.656978283,0.706012922,0.799388853,0.878066128,0.722229658,0.913048503,0.932010104,1.025374848,0.995120363,1.153934801,1.153934801,1.064201796,1.064201796,1.080875824,1.080875824,1.035019415,0.925745203,0.905381861,0.905381861,0.884377597,1.020703116,1.04814319,1.201039492,0.672784443,0.823201107,0.87326108,0.886500186,0.947341977,0.920874621,0.989177008,1.102509873,0.930592959,0.709078749,0.779578666,0.822506233,0.794620371,0.772041011,1.020955886,0.930783403,1.038636799,0.789101639,0.646984197,0.843042371,0.855284262,0.839182181,0.815477765,1.039048157,0.772239832,2614,1739.031,111.997,184.003,0.005,0.451,0.69,3.227,0.124,0.038,0,5,268.551,1.091,196.536,58.674,2.7,1,5060505,60.873,18.17,0.466,0.186,71.516,1,1,0.209,0.133,0.641,279.351,1013787.922,1.013787922,331588.6467,0.331588647,7.874109264,3.015784799,0.000575033,4030,100,100,100,0,NA,NA,NA,NA,63.84019225,2.782508098
58,58,2540,1,1,787.701,1,1,1,1,4,274.014,2.165498652,21.33530997,0.807008086,1.992991914,2.235040431,3.38490566,21.97951482,0.791374663,9.203234501,14.0097035,19.54231806,8.883557951,13.36280323,3.666846361,0.192813484,0,0.192813488,100.0000011,20130619,0.0162,0.1548,0.0198,0.009,0.1998,NA,NA,2540,210,551684.625,610290.875,58606,585812.7607,9438.194159,123020679.8,2.450704225,2.868544601,18.9342723,24.54929577,7.004694836,1.126760563,0.532037526,0.563000464,0.639391612,0.930356486,0.77834186,0.671580374,0.654258736,0.56151459,0.570316606,0.653482866,0.874010657,0.801660864,0.801671994,0.597321608,0.544028695,0.571782536,0.587108648,0.719328774,0.626812262,0.580808344,0.60450134,0.701487965,0.858482555,0.893771354,0.892703585,0.959762414,1.003749643,1.081782601,1.081767197,1.064102216,1.064817179,1.039691916,1.039695724,0.943770865,0.96354059,0.929127216,0.92948205,0.885305973,1.015928107,1.05859252,1.184859723,0.731124334,0.764347295,0.806407826,0.89686618,0.943086442,0.936778858,1.010195421,1.126149032,0.905279262,0.758623581,0.759119775,0.831230232,0.831230232,0.772316754,0.996149911,0.94101979,1.078944882,0.962343171,0.954497473,0.67217763,0.813968433,0.849961748,0.881963218,1.074965781,0.765427037,2631,1298.32,22.061,130.637,0.014,0.448,0.12,1.354,0.076,0.038,0,3,275.336,1.012,152.919,74.269,2.7,1,5060605,112.702,54.628,0.66,0.068,114.297,1,1,0.277,0.134,0.341,268.017,1110648.067,1.110648067,185346.8458,0.185346846,9.464788732,5.395290087,0.000770226,4250,100,100,100,1,4.855761078,10.68267437,83.51909055,8.740369941,67.20754717,5.72437972
59,59,2581,1,1,4274.81,1,1,1,0,NA,381.186,4.826660386,13.36693358,2.035327367,2.195478097,0.081017428,6.021667452,8.326895902,4.861987753,14.65237871,12.13424399,16.83231276,4.012717852,12.59491286,4.610456901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2581,218,492187.9063,632815.875,140628,596072.7289,23028.98259,129943854.9,3.169014085,2.929577465,24.92957746,23.26760563,8.849765258,3.061032864,0.591131663,0.644305179,0.751266246,0.922317663,0.783612819,0.749338732,0.717733353,0.564073803,0.621110564,0.805252666,0.792466809,0.768444268,0.745251898,0.626253282,0.594122059,0.619971936,0.644649274,0.799989866,0.672723763,0.66100352,0.800713033,0.870171987,0.870178218,0.881142345,0.864965274,0.981163874,0.971748315,1.159439115,1.159439115,1.09107108,1.09229287,1.086029428,1.08604719,1.029724788,0.892997483,0.858324088,0.858344401,0.833493915,1.019335256,1.035904381,1.185434133,1.185434133,0.8293547,0.860664151,0.877330089,0.922382519,0.896961705,0.981668092,1.066340689,0.935331509,0.704174066,0.757448969,0.792422129,0.687504035,0.782385388,1.020567183,0.949220645,1.02760525,0.846939361,0.765582417,0.840995899,0.877783221,0.854689566,0.842087954,1.069288908,0.741363139,2675,1551.102,16.198,196.914,0.02,0.463,0.091,1.178,0.07,0.038,0,3,280.229,1.044,125.381,59.406,2.7,1,5060505,106.511,50.586,0.744,0.061,160.863,1,1,0.219,0.144,0.276,371.58,1284972.564,1.284972564,212610.0181,0.212610018,4.863849765,4.703447226,0.000644703,20106,100,100,100,0,NA,NA,NA,NA,69.17051342,2.544594366
60,60,2663,1,1,952.416,1,1,1,1,4,246.84,1.708672467,15.23687903,0.609879315,1.341846758,1.569183273,2.96435588,24.57395453,0.967443166,4.536626438,12.26775189,19.83581252,10.96772383,13.0305922,6.515857424,0.444522936,0,0.444522915,99.99999806,20130619,0.0189,0.2133,0.18,0.0261,0.4383,NA,NA,2663,495,498722.25,608871.6875,110149,580874.5235,16904.43197,287532889.1,0.692307692,2.670040486,17.18218623,21.5465587,6.070850202,2.002024292,0.568522778,0.610957001,0.686424274,1.00400091,0.84529552,0.758168207,0.705469543,0.591892065,0.612580784,0.730929229,0.940604496,0.878150223,0.87086673,0.636460206,0.568071243,0.570749383,0.613283312,0.785219375,0.687627083,0.626776981,0.675377095,0.774439522,0.901981539,0.910266007,0.936834069,0.944758835,1.037206385,1.113224398,1.096818004,1.108680976,1.108683401,1.087019905,1.087019905,0.939777291,1.0331556,1.003330435,1.00334819,0.985430558,1.09860106,1.137769953,1.228739552,0.784890203,0.817467671,0.881039575,0.98882699,1.043805572,0.994219845,1.069480569,1.170720083,0.940574659,0.802774084,0.801784967,0.871633783,0.871633783,0.848434801,1.094510273,1.016312695,1.11208291,0.931789008,0.645281734,0.740609172,0.876625438,0.911323704,0.920163948,1.128523003,0.797395048,2766,2276.371,35.891,127.452,0.009,0.431,0.188,1.69,0.086,0.038,0,4,71.558,1.033,147.428,70.053,2.7,1,5060605,87.406,41.637,0.544,0.079,72.009,1,1,0.245,0.142,0.416,239.555,3151700.069,3.151700069,355659.1232,0.355659123,10.90688259,2.811681002,0.000439296,2678,100,100,100,1,7.338487416,50.61025804,59.97315578,5.314077094,55.92590514,9.160828107
